"ID_LOGEMENT","DATE_DEBUT","DATE_FIN"
12256,"31/01/2020","02/02/2020"
12257,"06/02/2020","08/02/2020"
12258,"28/01/2020","30/01/2020"
12259,"04/02/2020","06/02/2020"
12260,"02/02/2020","04/02/2020"
12263,"06/02/2020","08/02/2020"
12275,"30/01/2020","01/02/2020"
12276,"05/02/2020","07/02/2020"
12277,"05/02/2020","07/02/2020"
12278,"01/02/2020","03/02/2020"
12279,"05/02/2020","07/02/2020"
12280,"31/01/2020","02/02/2020"
12281,"05/02/2020","07/02/2020"
12282,"28/01/2020","30/01/2020"
12284,"28/01/2020","30/01/2020"
12286,"02/02/2020","04/02/2020"
12287,"29/01/2020","31/01/2020"
12288,"28/01/2020","30/01/2020"
12311,"05/02/2020","07/02/2020"
12312,"30/01/2020","01/02/2020"
12313,"29/01/2020","31/01/2020"
12314,"28/01/2020","30/01/2020"
12317,"31/01/2020","02/02/2020"
12321,"29/01/2020","31/01/2020"
12330,"06/02/2020","08/02/2020"
12349,"04/02/2020","06/02/2020"
12350,"04/02/2020","06/02/2020"
12351,"29/01/2020","31/01/2020"
12352,"03/02/2020","05/02/2020"
12364,"06/02/2020","08/02/2020"
12365,"03/02/2020","05/02/2020"
12366,"06/02/2020","08/02/2020"
12367,"01/02/2020","03/02/2020"
12368,"04/02/2020","06/02/2020"
12369,"01/02/2020","03/02/2020"
12370,"04/02/2020","06/02/2020"
12377,"01/02/2020","03/02/2020"
12380,"06/02/2020","08/02/2020"
12381,"05/02/2020","07/02/2020"
12398,"06/02/2020","08/02/2020"
12399,"03/02/2020","05/02/2020"
12400,"28/01/2020","30/01/2020"
12401,"28/01/2020","30/01/2020"
12402,"02/02/2020","04/02/2020"
12403,"28/01/2020","30/01/2020"
12404,"02/02/2020","04/02/2020"
12405,"02/02/2020","04/02/2020"
12406,"03/02/2020","05/02/2020"
12428,"04/02/2020","06/02/2020"
12443,"29/01/2020","31/01/2020"
12444,"31/01/2020","02/02/2020"
12445,"06/02/2020","08/02/2020"
12446,"02/02/2020","04/02/2020"
12447,"30/01/2020","01/02/2020"
12450,"31/01/2020","02/02/2020"
12474,"29/01/2020","31/01/2020"
12475,"30/01/2020","01/02/2020"
12476,"30/01/2020","01/02/2020"
12477,"02/02/2020","04/02/2020"
12478,"29/01/2020","31/01/2020"
12479,"31/01/2020","02/02/2020"
12480,"29/01/2020","31/01/2020"
12481,"03/02/2020","05/02/2020"
12484,"30/01/2020","01/02/2020"
12496,"29/01/2020","31/01/2020"
12497,"31/01/2020","02/02/2020"
12499,"02/02/2020","04/02/2020"
12500,"03/02/2020","05/02/2020"
12501,"31/01/2020","02/02/2020"
12502,"29/01/2020","31/01/2020"
12519,"04/02/2020","06/02/2020"
12520,"05/02/2020","07/02/2020"
12528,"30/01/2020","01/02/2020"
12530,"04/02/2020","06/02/2020"
12531,"05/02/2020","07/02/2020"
12532,"04/02/2020","06/02/2020"
12551,"28/01/2020","30/01/2020"
12552,"30/01/2020","01/02/2020"
12553,"02/02/2020","04/02/2020"
12554,"29/01/2020","31/01/2020"
12555,"01/02/2020","03/02/2020"
12556,"30/01/2020","01/02/2020"
12561,"31/01/2020","02/02/2020"
12562,"28/01/2020","30/01/2020"
12563,"28/01/2020","30/01/2020"
12564,"02/02/2020","04/02/2020"
12592,"30/01/2020","01/02/2020"
12593,"01/02/2020","03/02/2020"
12594,"30/01/2020","01/02/2020"
12595,"03/02/2020","05/02/2020"
12596,"03/02/2020","05/02/2020"
12597,"03/02/2020","05/02/2020"
12603,"28/01/2020","30/01/2020"
12604,"02/02/2020","04/02/2020"
12620,"04/02/2020","06/02/2020"
12621,"28/01/2020","30/01/2020"
12622,"29/01/2020","31/01/2020"
12629,"06/02/2020","08/02/2020"
12631,"30/01/2020","01/02/2020"
12635,"05/02/2020","07/02/2020"
12636,"28/01/2020","30/01/2020"
12637,"02/02/2020","04/02/2020"
12638,"04/02/2020","06/02/2020"
12639,"30/01/2020","01/02/2020"
12640,"03/02/2020","05/02/2020"
12641,"05/02/2020","07/02/2020"
12642,"29/01/2020","31/01/2020"
12643,"29/01/2020","31/01/2020"
12644,"05/02/2020","07/02/2020"
12645,"04/02/2020","06/02/2020"
12658,"03/02/2020","05/02/2020"
12659,"06/02/2020","08/02/2020"
12660,"05/02/2020","07/02/2020"
12661,"28/01/2020","30/01/2020"
12662,"01/02/2020","03/02/2020"
12663,"02/02/2020","04/02/2020"
12664,"03/02/2020","05/02/2020"
12665,"04/02/2020","06/02/2020"
12688,"29/01/2020","31/01/2020"
12690,"06/02/2020","08/02/2020"
12691,"04/02/2020","06/02/2020"
12692,"01/02/2020","03/02/2020"
12693,"01/02/2020","03/02/2020"
12694,"29/01/2020","31/01/2020"
12695,"31/01/2020","02/02/2020"
12696,"01/02/2020","03/02/2020"
12700,"05/02/2020","07/02/2020"
12707,"06/02/2020","08/02/2020"
12708,"30/01/2020","01/02/2020"
12709,"31/01/2020","02/02/2020"
12710,"01/02/2020","03/02/2020"
12711,"04/02/2020","06/02/2020"
12712,"28/01/2020","30/01/2020"
12713,"02/02/2020","04/02/2020"
12714,"28/01/2020","30/01/2020"
12715,"03/02/2020","05/02/2020"
12724,"05/02/2020","07/02/2020"
12725,"29/01/2020","31/01/2020"
12726,"30/01/2020","01/02/2020"
12727,"31/01/2020","02/02/2020"
12728,"06/02/2020","08/02/2020"
12732,"05/02/2020","07/02/2020"
12741,"01/02/2020","03/02/2020"
12743,"05/02/2020","07/02/2020"
12744,"29/01/2020","31/01/2020"
12754,"03/02/2020","05/02/2020"
12755,"06/02/2020","08/02/2020"
12765,"05/02/2020","07/02/2020"
12766,"28/01/2020","30/01/2020"
12767,"02/02/2020","04/02/2020"
12768,"05/02/2020","07/02/2020"
12769,"03/02/2020","05/02/2020"
12770,"30/01/2020","01/02/2020"
12771,"03/02/2020","05/02/2020"
12772,"31/01/2020","02/02/2020"
12773,"05/02/2020","07/02/2020"
12782,"31/01/2020","02/02/2020"
12788,"29/01/2020","31/01/2020"
12789,"28/01/2020","30/01/2020"
12790,"03/02/2020","05/02/2020"
12791,"31/01/2020","02/02/2020"
12792,"29/01/2020","31/01/2020"
12793,"04/02/2020","06/02/2020"
12794,"30/01/2020","01/02/2020"
12795,"28/01/2020","30/01/2020"
12820,"28/01/2020","30/01/2020"
12821,"03/02/2020","05/02/2020"
12822,"30/01/2020","01/02/2020"
12823,"31/01/2020","02/02/2020"
12834,"29/01/2020","31/01/2020"
12835,"31/01/2020","02/02/2020"
12836,"01/02/2020","03/02/2020"
12837,"30/01/2020","01/02/2020"
12839,"02/02/2020","04/02/2020"
12840,"30/01/2020","01/02/2020"
12846,"06/02/2020","08/02/2020"
12847,"04/02/2020","06/02/2020"
12848,"04/02/2020","06/02/2020"
12849,"29/01/2020","31/01/2020"
12870,"04/02/2020","06/02/2020"
12871,"06/02/2020","08/02/2020"
12872,"05/02/2020","07/02/2020"
12873,"04/02/2020","06/02/2020"
12874,"28/01/2020","30/01/2020"
12875,"04/02/2020","06/02/2020"
12885,"01/02/2020","03/02/2020"
12886,"02/02/2020","04/02/2020"
12887,"01/02/2020","03/02/2020"
12888,"31/01/2020","02/02/2020"
12889,"31/01/2020","02/02/2020"
12890,"30/01/2020","01/02/2020"
12891,"05/02/2020","07/02/2020"
12892,"30/01/2020","01/02/2020"
12893,"01/02/2020","03/02/2020"
12907,"02/02/2020","04/02/2020"
12908,"06/02/2020","08/02/2020"
12909,"06/02/2020","08/02/2020"
12910,"30/01/2020","01/02/2020"
12911,"05/02/2020","07/02/2020"
12937,"31/01/2020","02/02/2020"
12938,"06/02/2020","08/02/2020"
12939,"05/02/2020","07/02/2020"
12940,"03/02/2020","05/02/2020"
12941,"29/01/2020","31/01/2020"
12950,"28/01/2020","30/01/2020"
12962,"29/01/2020","31/01/2020"
12963,"03/02/2020","05/02/2020"
12964,"29/01/2020","31/01/2020"
12965,"04/02/2020","06/02/2020"
12977,"05/02/2020","07/02/2020"
12978,"05/02/2020","07/02/2020"
12982,"02/02/2020","04/02/2020"
12999,"01/02/2020","03/02/2020"
13002,"01/02/2020","03/02/2020"
13003,"29/01/2020","31/01/2020"
13004,"02/02/2020","04/02/2020"
13005,"28/01/2020","30/01/2020"
13022,"30/01/2020","01/02/2020"
13023,"03/02/2020","05/02/2020"
13024,"29/01/2020","31/01/2020"
13025,"05/02/2020","07/02/2020"
13026,"28/01/2020","30/01/2020"
13027,"28/01/2020","30/01/2020"
13028,"30/01/2020","01/02/2020"
13029,"28/01/2020","30/01/2020"
13030,"05/02/2020","07/02/2020"
13045,"29/01/2020","31/01/2020"
13046,"03/02/2020","05/02/2020"
13047,"01/02/2020","03/02/2020"
13048,"30/01/2020","01/02/2020"
13049,"30/01/2020","01/02/2020"
13050,"05/02/2020","07/02/2020"
13051,"30/01/2020","01/02/2020"
13072,"01/02/2020","03/02/2020"
13073,"30/01/2020","01/02/2020"
13074,"06/02/2020","08/02/2020"
13079,"31/01/2020","02/02/2020"
13080,"28/01/2020","30/01/2020"
13086,"30/01/2020","01/02/2020"
13087,"06/02/2020","08/02/2020"
13091,"01/02/2020","03/02/2020"
13092,"06/02/2020","08/02/2020"
13093,"05/02/2020","07/02/2020"
13094,"31/01/2020","02/02/2020"
13095,"28/01/2020","30/01/2020"
13096,"28/01/2020","30/01/2020"
13097,"28/01/2020","30/01/2020"
13098,"05/02/2020","07/02/2020"
13103,"30/01/2020","01/02/2020"
13104,"02/02/2020","04/02/2020"
13105,"03/02/2020","05/02/2020"
13112,"06/02/2020","08/02/2020"
13113,"04/02/2020","06/02/2020"
13114,"03/02/2020","05/02/2020"
13115,"28/01/2020","30/01/2020"
13117,"30/01/2020","01/02/2020"
13118,"29/01/2020","31/01/2020"
13119,"04/02/2020","06/02/2020"
13120,"28/01/2020","30/01/2020"
13121,"01/02/2020","03/02/2020"
13122,"31/01/2020","02/02/2020"
13130,"28/01/2020","30/01/2020"
13131,"28/01/2020","30/01/2020"
13132,"31/01/2020","02/02/2020"
13133,"02/02/2020","04/02/2020"
13134,"01/02/2020","03/02/2020"
13135,"31/01/2020","02/02/2020"
13138,"05/02/2020","07/02/2020"
13139,"05/02/2020","07/02/2020"
13140,"31/01/2020","02/02/2020"
13166,"29/01/2020","31/01/2020"
13167,"06/02/2020","08/02/2020"
13168,"30/01/2020","01/02/2020"
13172,"29/01/2020","31/01/2020"
13173,"06/02/2020","08/02/2020"
13175,"28/01/2020","30/01/2020"
13189,"28/01/2020","30/01/2020"
13190,"05/02/2020","07/02/2020"
13197,"06/02/2020","08/02/2020"
13199,"04/02/2020","06/02/2020"
13200,"30/01/2020","01/02/2020"
13202,"02/02/2020","04/02/2020"
13203,"06/02/2020","08/02/2020"
13204,"30/01/2020","01/02/2020"
13205,"02/02/2020","04/02/2020"
13206,"04/02/2020","06/02/2020"
13209,"04/02/2020","06/02/2020"
13210,"31/01/2020","02/02/2020"
13232,"01/02/2020","03/02/2020"
13233,"05/02/2020","07/02/2020"
13234,"01/02/2020","03/02/2020"
13235,"30/01/2020","01/02/2020"
13236,"05/02/2020","07/02/2020"
13237,"28/01/2020","30/01/2020"
13238,"03/02/2020","05/02/2020"
13265,"28/01/2020","30/01/2020"
13268,"01/02/2020","03/02/2020"
13269,"31/01/2020","02/02/2020"
13270,"01/02/2020","03/02/2020"
13271,"30/01/2020","01/02/2020"
13272,"04/02/2020","06/02/2020"
13273,"31/01/2020","02/02/2020"
13274,"04/02/2020","06/02/2020"
13275,"04/02/2020","06/02/2020"
13276,"01/02/2020","03/02/2020"
13277,"04/02/2020","06/02/2020"
13288,"31/01/2020","02/02/2020"
13289,"05/02/2020","07/02/2020"
13290,"28/01/2020","30/01/2020"
13291,"01/02/2020","03/02/2020"
13292,"30/01/2020","01/02/2020"
13293,"30/01/2020","01/02/2020"
13294,"31/01/2020","02/02/2020"
13302,"05/02/2020","07/02/2020"
13303,"02/02/2020","04/02/2020"
13304,"05/02/2020","07/02/2020"
13305,"04/02/2020","06/02/2020"
13312,"06/02/2020","08/02/2020"
13320,"31/01/2020","02/02/2020"
13321,"28/01/2020","30/01/2020"
13322,"01/02/2020","03/02/2020"
13323,"04/02/2020","06/02/2020"
13324,"29/01/2020","31/01/2020"
13328,"02/02/2020","04/02/2020"
13329,"02/02/2020","04/02/2020"
13332,"06/02/2020","08/02/2020"
13333,"31/01/2020","02/02/2020"
13334,"06/02/2020","08/02/2020"
13342,"31/01/2020","02/02/2020"
13343,"02/02/2020","04/02/2020"
13344,"31/01/2020","02/02/2020"
13345,"01/02/2020","03/02/2020"
13363,"01/02/2020","03/02/2020"
13364,"04/02/2020","06/02/2020"
13365,"06/02/2020","08/02/2020"
13366,"29/01/2020","31/01/2020"
13378,"29/01/2020","31/01/2020"
13379,"31/01/2020","02/02/2020"
13380,"01/02/2020","03/02/2020"
13396,"04/02/2020","06/02/2020"
13397,"02/02/2020","04/02/2020"
13398,"28/01/2020","30/01/2020"
13399,"29/01/2020","31/01/2020"
13400,"05/02/2020","07/02/2020"
13418,"31/01/2020","02/02/2020"
13419,"29/01/2020","31/01/2020"
13420,"29/01/2020","31/01/2020"
13421,"05/02/2020","07/02/2020"
13422,"03/02/2020","05/02/2020"
13441,"05/02/2020","07/02/2020"
13442,"30/01/2020","01/02/2020"
13443,"28/01/2020","30/01/2020"
13459,"04/02/2020","06/02/2020"
13460,"03/02/2020","05/02/2020"
13461,"01/02/2020","03/02/2020"
13462,"01/02/2020","03/02/2020"
13463,"02/02/2020","04/02/2020"
13464,"30/01/2020","01/02/2020"
13465,"30/01/2020","01/02/2020"
13470,"30/01/2020","01/02/2020"
13471,"31/01/2020","02/02/2020"
13472,"02/02/2020","04/02/2020"
13473,"05/02/2020","07/02/2020"
13474,"30/01/2020","01/02/2020"
13475,"03/02/2020","05/02/2020"
13482,"29/01/2020","31/01/2020"
13483,"04/02/2020","06/02/2020"
13484,"29/01/2020","31/01/2020"
13485,"03/02/2020","05/02/2020"
13486,"29/01/2020","31/01/2020"
13487,"02/02/2020","04/02/2020"
13504,"02/02/2020","04/02/2020"
13505,"01/02/2020","03/02/2020"
13506,"31/01/2020","02/02/2020"
13507,"31/01/2020","02/02/2020"
13508,"04/02/2020","06/02/2020"
13509,"29/01/2020","31/01/2020"
13518,"04/02/2020","06/02/2020"
13519,"30/01/2020","01/02/2020"
13520,"06/02/2020","08/02/2020"
13521,"02/02/2020","04/02/2020"
13522,"04/02/2020","06/02/2020"
13523,"05/02/2020","07/02/2020"
13524,"01/02/2020","03/02/2020"
13525,"29/01/2020","31/01/2020"
13541,"05/02/2020","07/02/2020"
13542,"03/02/2020","05/02/2020"
13543,"02/02/2020","04/02/2020"
13566,"01/02/2020","03/02/2020"
13567,"05/02/2020","07/02/2020"
13573,"06/02/2020","08/02/2020"
13576,"05/02/2020","07/02/2020"
13577,"02/02/2020","04/02/2020"
13578,"28/01/2020","30/01/2020"
13579,"01/02/2020","03/02/2020"
13580,"30/01/2020","01/02/2020"
13600,"05/02/2020","07/02/2020"
13601,"29/01/2020","31/01/2020"
13602,"29/01/2020","31/01/2020"
13603,"30/01/2020","01/02/2020"
13604,"31/01/2020","02/02/2020"
13605,"28/01/2020","30/01/2020"
13606,"31/01/2020","02/02/2020"
13634,"02/02/2020","04/02/2020"
13636,"28/01/2020","30/01/2020"
13637,"31/01/2020","02/02/2020"
13638,"03/02/2020","05/02/2020"
13651,"05/02/2020","07/02/2020"
13652,"03/02/2020","05/02/2020"
13653,"01/02/2020","03/02/2020"
13654,"06/02/2020","08/02/2020"
13655,"28/01/2020","30/01/2020"
13656,"02/02/2020","04/02/2020"
13657,"06/02/2020","08/02/2020"
13664,"06/02/2020","08/02/2020"
13665,"03/02/2020","05/02/2020"
13666,"30/01/2020","01/02/2020"
13676,"01/02/2020","03/02/2020"
13677,"28/01/2020","30/01/2020"
13678,"02/02/2020","04/02/2020"
13686,"28/01/2020","30/01/2020"
13693,"28/01/2020","30/01/2020"
13694,"31/01/2020","02/02/2020"
13695,"04/02/2020","06/02/2020"
13710,"29/01/2020","31/01/2020"
13711,"01/02/2020","03/02/2020"
13712,"01/02/2020","03/02/2020"
13715,"01/02/2020","03/02/2020"
13716,"30/01/2020","01/02/2020"
13737,"30/01/2020","01/02/2020"
13738,"04/02/2020","06/02/2020"
13739,"02/02/2020","04/02/2020"
13740,"29/01/2020","31/01/2020"
13741,"06/02/2020","08/02/2020"
13742,"30/01/2020","01/02/2020"
13743,"30/01/2020","01/02/2020"
13744,"30/01/2020","01/02/2020"
13745,"02/02/2020","04/02/2020"
13746,"31/01/2020","02/02/2020"
13747,"04/02/2020","06/02/2020"
13763,"04/02/2020","06/02/2020"
13764,"28/01/2020","30/01/2020"
13765,"05/02/2020","07/02/2020"
13766,"06/02/2020","08/02/2020"
13767,"03/02/2020","05/02/2020"
13768,"01/02/2020","03/02/2020"
13769,"02/02/2020","04/02/2020"
13770,"31/01/2020","02/02/2020"
13786,"30/01/2020","01/02/2020"
13787,"03/02/2020","05/02/2020"
13789,"29/01/2020","31/01/2020"
13790,"30/01/2020","01/02/2020"
13791,"06/02/2020","08/02/2020"
13792,"29/01/2020","31/01/2020"
13793,"30/01/2020","01/02/2020"
13794,"04/02/2020","06/02/2020"
13798,"03/02/2020","05/02/2020"
13799,"05/02/2020","07/02/2020"
13800,"04/02/2020","06/02/2020"
13801,"04/02/2020","06/02/2020"
13802,"29/01/2020","31/01/2020"
13805,"31/01/2020","02/02/2020"
13806,"05/02/2020","07/02/2020"
13807,"01/02/2020","03/02/2020"
13808,"05/02/2020","07/02/2020"
13809,"01/02/2020","03/02/2020"
13810,"28/01/2020","30/01/2020"
13811,"29/01/2020","31/01/2020"
13812,"01/02/2020","03/02/2020"
13813,"06/02/2020","08/02/2020"
13817,"05/02/2020","07/02/2020"
13839,"01/02/2020","03/02/2020"
13840,"28/01/2020","30/01/2020"
13841,"05/02/2020","07/02/2020"
13858,"31/01/2020","02/02/2020"
13859,"06/02/2020","08/02/2020"
13860,"03/02/2020","05/02/2020"
13867,"02/02/2020","04/02/2020"
13868,"05/02/2020","07/02/2020"
13869,"05/02/2020","07/02/2020"
13870,"04/02/2020","06/02/2020"
13871,"31/01/2020","02/02/2020"
13872,"30/01/2020","01/02/2020"
13897,"06/02/2020","08/02/2020"
13898,"06/02/2020","08/02/2020"
13899,"05/02/2020","07/02/2020"
13900,"04/02/2020","06/02/2020"
13901,"31/01/2020","02/02/2020"
13902,"04/02/2020","06/02/2020"
13903,"28/01/2020","30/01/2020"
13904,"04/02/2020","06/02/2020"
13905,"30/01/2020","01/02/2020"
13906,"29/01/2020","31/01/2020"
13907,"02/02/2020","04/02/2020"
13908,"01/02/2020","03/02/2020"
13922,"01/02/2020","03/02/2020"
13923,"06/02/2020","08/02/2020"
13924,"06/02/2020","08/02/2020"
13925,"05/02/2020","07/02/2020"
13926,"28/01/2020","30/01/2020"
13927,"29/01/2020","31/01/2020"
13930,"03/02/2020","05/02/2020"
13931,"29/01/2020","31/01/2020"
13945,"02/02/2020","04/02/2020"
13946,"05/02/2020","07/02/2020"
13947,"04/02/2020","06/02/2020"
13948,"30/01/2020","01/02/2020"
13950,"04/02/2020","06/02/2020"
13951,"01/02/2020","03/02/2020"
13977,"04/02/2020","06/02/2020"
13978,"05/02/2020","07/02/2020"
13979,"28/01/2020","30/01/2020"
13989,"04/02/2020","06/02/2020"
14001,"03/02/2020","05/02/2020"
14002,"04/02/2020","06/02/2020"
14003,"03/02/2020","05/02/2020"
14004,"06/02/2020","08/02/2020"
14005,"30/01/2020","01/02/2020"
14014,"29/01/2020","31/01/2020"
14015,"28/01/2020","30/01/2020"
14016,"06/02/2020","08/02/2020"
14017,"29/01/2020","31/01/2020"
14018,"31/01/2020","02/02/2020"
14019,"05/02/2020","07/02/2020"
14020,"06/02/2020","08/02/2020"
14021,"06/02/2020","08/02/2020"
14022,"01/02/2020","03/02/2020"
14029,"04/02/2020","06/02/2020"
14030,"01/02/2020","03/02/2020"
14040,"29/01/2020","31/01/2020"
14054,"29/01/2020","31/01/2020"
14055,"04/02/2020","06/02/2020"
14056,"30/01/2020","01/02/2020"
14057,"01/02/2020","03/02/2020"
14071,"06/02/2020","08/02/2020"
14072,"03/02/2020","05/02/2020"
14073,"01/02/2020","03/02/2020"
14074,"02/02/2020","04/02/2020"
14075,"04/02/2020","06/02/2020"
14076,"04/02/2020","06/02/2020"
14077,"04/02/2020","06/02/2020"
14078,"03/02/2020","05/02/2020"
14079,"05/02/2020","07/02/2020"
14080,"04/02/2020","06/02/2020"
14081,"30/01/2020","01/02/2020"
14096,"04/02/2020","06/02/2020"
14097,"29/01/2020","31/01/2020"
14104,"01/02/2020","03/02/2020"
14105,"30/01/2020","01/02/2020"
14106,"28/01/2020","30/01/2020"
14107,"04/02/2020","06/02/2020"
14109,"31/01/2020","02/02/2020"
14110,"03/02/2020","05/02/2020"
14111,"31/01/2020","02/02/2020"
14112,"01/02/2020","03/02/2020"
14113,"06/02/2020","08/02/2020"
14114,"02/02/2020","04/02/2020"
14115,"06/02/2020","08/02/2020"
14116,"01/02/2020","03/02/2020"
14147,"03/02/2020","05/02/2020"
14148,"02/02/2020","04/02/2020"
14157,"06/02/2020","08/02/2020"
14158,"02/02/2020","04/02/2020"
14159,"28/01/2020","30/01/2020"
14160,"29/01/2020","31/01/2020"
14162,"31/01/2020","02/02/2020"
14163,"03/02/2020","05/02/2020"
14169,"05/02/2020","07/02/2020"
14170,"03/02/2020","05/02/2020"
14171,"28/01/2020","30/01/2020"
14189,"05/02/2020","07/02/2020"
14190,"03/02/2020","05/02/2020"
14191,"05/02/2020","07/02/2020"
14192,"05/02/2020","07/02/2020"
14193,"28/01/2020","30/01/2020"
14194,"01/02/2020","03/02/2020"
14195,"03/02/2020","05/02/2020"
14196,"04/02/2020","06/02/2020"
14197,"30/01/2020","01/02/2020"
14198,"04/02/2020","06/02/2020"
14200,"31/01/2020","02/02/2020"
14216,"30/01/2020","01/02/2020"
14217,"30/01/2020","01/02/2020"
14218,"02/02/2020","04/02/2020"
14219,"01/02/2020","03/02/2020"
14220,"28/01/2020","30/01/2020"
14235,"05/02/2020","07/02/2020"
14236,"01/02/2020","03/02/2020"
14238,"04/02/2020","06/02/2020"
14240,"28/01/2020","30/01/2020"
14263,"02/02/2020","04/02/2020"
14264,"02/02/2020","04/02/2020"
14265,"30/01/2020","01/02/2020"
14269,"02/02/2020","04/02/2020"
14270,"03/02/2020","05/02/2020"
14277,"01/02/2020","03/02/2020"
14278,"29/01/2020","31/01/2020"
14279,"05/02/2020","07/02/2020"
14288,"03/02/2020","05/02/2020"
14289,"03/02/2020","05/02/2020"
14290,"05/02/2020","07/02/2020"
14298,"03/02/2020","05/02/2020"
14299,"04/02/2020","06/02/2020"
14302,"31/01/2020","02/02/2020"
14303,"30/01/2020","01/02/2020"
14304,"31/01/2020","02/02/2020"
14320,"06/02/2020","08/02/2020"
14321,"29/01/2020","31/01/2020"
14322,"29/01/2020","31/01/2020"
14326,"30/01/2020","01/02/2020"
14327,"04/02/2020","06/02/2020"
14344,"02/02/2020","04/02/2020"
14345,"06/02/2020","08/02/2020"
14346,"31/01/2020","02/02/2020"
14347,"29/01/2020","31/01/2020"
14362,"02/02/2020","04/02/2020"
14381,"29/01/2020","31/01/2020"
14382,"05/02/2020","07/02/2020"
14383,"29/01/2020","31/01/2020"
14386,"01/02/2020","03/02/2020"
14387,"02/02/2020","04/02/2020"
14388,"02/02/2020","04/02/2020"
14389,"31/01/2020","02/02/2020"
14392,"31/01/2020","02/02/2020"
14393,"05/02/2020","07/02/2020"
14394,"06/02/2020","08/02/2020"
14400,"30/01/2020","01/02/2020"
14406,"04/02/2020","06/02/2020"
14407,"28/01/2020","30/01/2020"
14408,"28/01/2020","30/01/2020"
14409,"28/01/2020","30/01/2020"
14410,"01/02/2020","03/02/2020"
14411,"01/02/2020","03/02/2020"
14412,"30/01/2020","01/02/2020"
14418,"02/02/2020","04/02/2020"
14419,"01/02/2020","03/02/2020"
14420,"05/02/2020","07/02/2020"
14421,"30/01/2020","01/02/2020"
14422,"30/01/2020","01/02/2020"
14423,"04/02/2020","06/02/2020"
14447,"03/02/2020","05/02/2020"
14448,"30/01/2020","01/02/2020"
14449,"05/02/2020","07/02/2020"
14450,"29/01/2020","31/01/2020"
14451,"31/01/2020","02/02/2020"
14466,"28/01/2020","30/01/2020"
14468,"01/02/2020","03/02/2020"
14469,"29/01/2020","31/01/2020"
14470,"01/02/2020","03/02/2020"
14471,"28/01/2020","30/01/2020"
14472,"29/01/2020","31/01/2020"
14473,"04/02/2020","06/02/2020"
14474,"05/02/2020","07/02/2020"
14475,"01/02/2020","03/02/2020"
14476,"28/01/2020","30/01/2020"
14479,"04/02/2020","06/02/2020"
14480,"01/02/2020","03/02/2020"
14481,"02/02/2020","04/02/2020"
14483,"31/01/2020","02/02/2020"
14484,"06/02/2020","08/02/2020"
14485,"28/01/2020","30/01/2020"
14486,"05/02/2020","07/02/2020"
14503,"06/02/2020","08/02/2020"
14504,"03/02/2020","05/02/2020"
14505,"06/02/2020","08/02/2020"
14507,"30/01/2020","01/02/2020"
14508,"29/01/2020","31/01/2020"
14531,"28/01/2020","30/01/2020"
14532,"31/01/2020","02/02/2020"
14533,"03/02/2020","05/02/2020"
14534,"31/01/2020","02/02/2020"
14535,"06/02/2020","08/02/2020"
14536,"28/01/2020","30/01/2020"
14537,"01/02/2020","03/02/2020"
14538,"31/01/2020","02/02/2020"
14539,"29/01/2020","31/01/2020"
14540,"02/02/2020","04/02/2020"
14541,"03/02/2020","05/02/2020"
14542,"04/02/2020","06/02/2020"
14548,"01/02/2020","03/02/2020"
14549,"02/02/2020","04/02/2020"
14550,"01/02/2020","03/02/2020"
14557,"03/02/2020","05/02/2020"
14558,"03/02/2020","05/02/2020"
14559,"03/02/2020","05/02/2020"
14560,"29/01/2020","31/01/2020"
14561,"28/01/2020","30/01/2020"
14567,"31/01/2020","02/02/2020"
14568,"01/02/2020","03/02/2020"
14578,"28/01/2020","30/01/2020"
14589,"01/02/2020","03/02/2020"
14590,"31/01/2020","02/02/2020"
14591,"29/01/2020","31/01/2020"
14592,"29/01/2020","31/01/2020"
14593,"03/02/2020","05/02/2020"
14617,"28/01/2020","30/01/2020"
14619,"31/01/2020","02/02/2020"
14620,"05/02/2020","07/02/2020"
14636,"31/01/2020","02/02/2020"
14637,"06/02/2020","08/02/2020"
14638,"01/02/2020","03/02/2020"
14639,"02/02/2020","04/02/2020"
14640,"01/02/2020","03/02/2020"
14646,"02/02/2020","04/02/2020"
14647,"28/01/2020","30/01/2020"
14648,"29/01/2020","31/01/2020"
14649,"28/01/2020","30/01/2020"
14657,"31/01/2020","02/02/2020"
14658,"01/02/2020","03/02/2020"
14659,"01/02/2020","03/02/2020"
14660,"28/01/2020","30/01/2020"
14661,"31/01/2020","02/02/2020"
14662,"30/01/2020","01/02/2020"
14663,"01/02/2020","03/02/2020"
14664,"28/01/2020","30/01/2020"
14665,"31/01/2020","02/02/2020"
14686,"01/02/2020","03/02/2020"
14687,"28/01/2020","30/01/2020"
14688,"05/02/2020","07/02/2020"
14689,"05/02/2020","07/02/2020"
14690,"02/02/2020","04/02/2020"
14691,"05/02/2020","07/02/2020"
14692,"01/02/2020","03/02/2020"
14695,"06/02/2020","08/02/2020"
14709,"30/01/2020","01/02/2020"
14710,"31/01/2020","02/02/2020"
14711,"06/02/2020","08/02/2020"
14712,"06/02/2020","08/02/2020"
14719,"31/01/2020","02/02/2020"
14720,"05/02/2020","07/02/2020"
14721,"28/01/2020","30/01/2020"
14748,"01/02/2020","03/02/2020"
14749,"03/02/2020","05/02/2020"
14750,"04/02/2020","06/02/2020"
14751,"01/02/2020","03/02/2020"
