"ID_HEBERGEMENT","LATITUDE","LONGITUDE","ID_USER","TYPE","NOMBRE_ETOILE","NOM","ADRESSE","EMAIL","SITE_WEB","TELEPHONE","NOTE_GLOBAL","DATE_CREATION","STATUT"
1817,47.945586,-1.230712,2,"HÔTEL",3,"HÔTEL RESTAURANT LA CALECHE","16 AVENUE DU GéNéRAL LECLERC","lacaleche@wanadoo.fr","www.la-caleche.com","299962163",46,"16/01/2013","Actif"
1818,48.641076,-2.255187,2,"VILLAGE DE VACANCES",3,"VVF VILLAGES LA CORBIÈRE","RUE DE LA MARE","stcast@vvfvillages.fr","http://www.vvf-villages.fr/","296418728",25,"30/10/2013","Actif"
1819,47.832385,-4.167097,2,"VILLAGE DE VACANCES",1,"LOCTUDY","16 RUE LANGOZ","loctudy@renouveau-vacances.fr","www.renouveau-vacances.fr","825802805",9,"11/02/2012","Actif"
1820,45.55695,6.6514,2,"VILLAGE DE VACANCES",4,"CLUB MED LA PLAGNE 2100","Grande rue de la plagne","placcrec01@clubmed.com","www.clubmed.fr/r/La-Plagne-2100/y","(33) 4 79 22 24 26",80,"05/12/2017","Actif"
1821,44.833239,-0.680257,2,"HÔTEL",3,"HÔTEL IBIS BORDEAUX AÉROPORT","Avenue Apollo Parc Cadéra Sud","H0600@accor.com","http://www.accorhotels.com/fr/hotel-0600-ibis-bordeaux-aeroport/index.shtml","556341019",39,"24/02/2016","Actif"
1822,47.703194,-3.400327,2,"HÔTEL",3,"HÔTEL LES MOUETTES","Rue de Rennes ANSE DE KERGUELEN","direction@lesmouettes.com","http://www.lesmouettes.com","297655030",17,"22/06/2017","Actif"
1823,48.73832,1.383297,2,"HÔTEL",3,"HÔTEL CAMPANILE DREUX","9 AVENUE WINSTON CHURCHILL","manager.dreux@campanile.fr","http://www.campanile-dreux.fr/fr","237426484",28,"04/04/2017","Actif"
1824,43.518688,5.441153,2,"HÔTEL",5,"HÔTEL LE PIGONNET","5 avenue du Pigonnet","reservation@hotelpigonnet.com","http://www.hotelpigonnet.com","442596104",100,"06/06/2016","Actif"
1825,44.647078,1.860758,2,"CAMPING",3,"DOMAINE PAPILLON","Bouldoire","info@domaine-papillon.com","http://www.domaine-papillon.com","565401240",16,"15/10/2012","Actif"
1826,47.653814,-3.14078,2,"CAMPING",2,"CAMPING LA PINÈDE","Le Coheno","contact@cnbs56.com","http://cnbs56.com","297556155",76,"07/01/2013","Actif"
1827,43.918515,5.202039,2,"CAMPING",3,"CAMPING DES SOURCES","route de Murs","campingdessources@wanadoo.fr","www.campingdessources.com","490721248",76,"25/07/2017","Actif"
1828,46.345822,-1.411356,2,"CAMPING",3,"CAMPING LES JONQUILLES","Chemin de la coulée La Grière Plage","lesjonquilles@gmail.com","http://www.campinglesjonquilles.com","02 51 30 47 37",38,"18/05/2016","Actif"
1829,44.631176,0.222867,2,"CAMPING",2,"CAMPING LE PARC SAINT VINCENT","Parc Saint Vincent","sara.batchelor777@orange.fr","http://www.psv47.com","553837517",80,"28/09/2012","Actif"
1830,46.445276,4.983972,2,"CAMPING",3,"CAMPING LES RIPETTES","283 route les Ripettes","info@camping-les-ripettes.com","http://www.camping-les-ripettes.com","385306658",37,"26/09/2016","Actif"
1831,43.831237,5.792562,2,"HÔTEL",3,"HÔTEL CAMPANILE MANOSQUE","rue du Temple","manosque@campanile.fr","http://www.campanile-manosque.fr/fr","492717350",91,"02/08/2017","Actif"
1832,48.296935,4.075868,2,"HÔTEL",4,"BEST WESTERN HÔTEL DE LA POSTE","35 RUE EMILE ZOLA","reservation@hotel-de-la-poste.com","http://www.hotel-de-la-poste.com","325730505",10,"14/04/2016","Actif"
1833,47.322892,5.036971,2,"HÔTEL",2,"HOTEL B&B DIJON CENTRE","5 RUE DU CHâTEAU","bb_4706@hotelbb.com","http://www.hotelbb.com","380302681",31,"10/10/2016","Actif"
1834,50.134148,4.847503,2,"HÔTEL",2,"IBIS BUDGET GIVET","Route de Beauraing","H8478@accor.com","http://ibisbudgethotel.ibis.com","892702145",66,"24/02/2014","Actif"
1835,48.873217,2.382775,2,"HÔTEL",3,"HÔTEL SCARLETT","1 RUE JOUYE ROUVE","contact@hotelscarlett.com","www.hotelscarlett.com","177388181",82,"29/06/2016","Actif"
1836,42.543421,8.760251,2,"CAMPING",2,"LE LIBECCIO","Route de Pietra Major","contact.libeccio@vacances-ulvf.com","http://www.vacances-ulvf.com","477566609",72,"24/07/2013","Actif"
1837,43.469538,6.582374,2,"CAMPING",3,"DOMAINE DE LA NOGUIÈRE","RN 7  1617 Route de Frejus","noguiere@rcn.fr","www.rcn.fr","494451378",58,"12/10/2012","Actif"
1838,47.932587,-2.401143,2,"HÔTEL",2,"LE THY","19 rue de la gare","info@lethy.com","www.le-thy.com","297740521",54,"06/03/2013","Actif"
1839,48.848326,2.298284,2,"HÔTEL",2,"HÔTEL LILAS BLANC","5 rue de l'avre","desk@hotellilasblanc.com","www.hotel-lilas-blanc-paris.fr","145753007",100,"09/01/2017","Actif"
1840,42.795666,1.584811,2,"CAMPING",3,"CAMPING DE LA PRAIRIE","ROUTE DE VICDESSOS","info@campingdelaprairie.com","www.campingdelaprairie.com","561058181",67,"06/03/2013","Actif"
1841,47.85211,-3.840975,2,"CAMPING",2,"CAMPING FLEURI","ROUTE DE NEVEZ","ulrike.kuster@orange.fr","www.campingfleuri.com","298067476",25,"12/05/2012","Actif"
1842,49.318311,-0.358951,2,"CAMPING",4,"CAMPING LA CAPRICIEUSE","2 RUE BRUMMEL","info@campinglacapricieuse.com","http://www.campinglacapricieuse.com","231973443",58,"05/03/2017","Actif"
1843,44.867987,-0.670101,2,"HÔTEL",2,"HÔTEL BEL AIR","1 allée Bel Air","contact@hotel-lehaillan.com","-","556040850",2,"12/05/2012","Actif"
1844,46.053707,5.160713,2,"CAMPING",3,"CAMPING DE LA NIZIÈRE","la nizière","laniziere@cc-chalamont.com","http://www.cc-chalamont.com/Base_loisir/","474303516",85,"28/09/2015","Actif"
1845,46.212186,-1.52954,2,"CAMPING",5,"CAMPING AIROTEL LE CORMORAN","route de radia","info@cormoran.com","http://www.cormoran.com","546294604",8,"23/06/2015","Actif"
1846,46.500485,-1.462447,2,"CAMPING",3,"DOMAINE DE LA BILLARDIERE","Route de champ saint père","nelly.moulard@orange.fr","http://www.domaine-labillardiere.fr/","06.85.27.37.41",33,"15/11/2016","Actif"
1847,43.285119,3.519396,2,"CAMPING",4,"CAMPING DE LA CLAPE","2 rue du gouverneur","contact@camping-laclape.com","http://campings-sodeal.fr/fr/camping-de-la-clape/","467264132",31,"30/06/2017","Actif"
1848,43.035457,0.56067,2,"CAMPING",3,"CAMPING ESPIBOUS","chemin de saint just","es.pious@wanadoo.fr","www.es-pibous.fr","686444007",94,"14/02/2013","Actif"
1849,45.190411,5.727266,2,"HÔTEL",3,"HÔTEL DE L'EUROPE","22 PLACE GRENETTE","hotel.europe.gre@wanadoo.fr","http://www.hoteleurope.fr","476461694",26,"02/10/2014","Actif"
1850,43.290808,3.510806,2,"HÔTEL",2,"HÔTEL TENNIS INTERNATIONAL","1 AVENUE DE LA VIGNE","hoteltennisducap@hotmail.fr","http://www.hoteltennis.com","467010367",67,"30/06/2017","Actif"
1851,44.944685,-0.699854,2,"HÔTEL",4,"GOLF DU MÉDOC RESORT","Chemin de Courmateau","h6660@accor.com","http://www.golfdumedocresort.com","556703131",65,"23/03/2017","Actif"
1852,49.062338,2.112667,2,"RÉSIDENCE DE TOURISME",3,"QUALITY SUITES LES IMPRESSIONNISTES PONTOISE","55 CHEMIN DE LA CHAPELLE SAINT-ANTOINE","contact@domaine-golf.fr","http://www.choicehotels.fr/fr/quality-hotel-fr461","134417040",85,"22/05/2013","Actif"
1853,48.867391,2.36524,2,"HÔTEL",4,"HÔTEL CROWNE PLAZA PARIS RÉPUBLIQUE","10 Place de la République","reservations@pardl.crowneplaza.com","www.crowneplaza.com/republique","143144350",66,"23/02/2017","Actif"
1854,45.905971,6.425836,2,"HÔTEL",3,"HÔTEL ALPEN ROC","388 route des grandes alpes","info@pvg-constructeur.com","http://www.hotel-alpenroc.fr","450025896",16,"21/08/2017","Actif"
1855,44.895156,-0.713165,2,"HÔTEL",3,"IBIS STYLES SAINT MÉDARD","1 AVENUE DE LA BOéTIE","h7208@accor.com","www.ibisstyles.com","556991111",23,"03/02/2013","Actif"
1856,48.849797,2.342996,2,"HÔTEL",3,"HÔTEL CENTRAL SAINT GERMAIN","3 RUE CHAMPOLLION","direction@hotelcentralsaintgermain.fr","http://www.hotelcentralsaintgermain.fr","146341420",77,"17/05/2017","Actif"
1857,43.678077,7.215461,2,"HÔTEL",4,"RADISSON BLU HÔTEL NICE","223 Promenade des Anglais","info.nice@radissonblu.com","http://www.radissonblu.fr/hotel-nice","497177177",62,"26/08/2016","Actif"
1858,43.576337,3.835045,2,"HÔTEL",3,"HÔTEL CAMPANILE MONTPELLIER OUEST SAINT-JEAN-DE-VÉDAS","rue Robert Schumann parc de la peyrière","montpellier.stjeandevedas@campanile.fr","http://www.campanile-montpellier.fr/","467479977",87,"09/07/2017","Actif"
1859,43.691332,7.247172,2,"HÔTEL",2,"HÔTEL VILLA EDEN","99 BIS PROMENADE DES ANGLAIS","booking@hotel-villaeden.com","http://www.hotel-villaeden.com","493865370",73,"01/12/2017","Actif"
1860,46.783787,-0.836521,2,"HÔTEL",2,"HÔTEL LA BOULE D'OR","3 rue du Docteur Barbanneau Place des Marronniers","labouledor85@wanadoo.fr","http://www.hotel-labouledor.fr/","02 51 57 16 45",67,"29/03/2016","Actif"
1861,48.866599,2.285315,2,"HÔTEL",3,"LE SINGULIER","38 RUE SAINT-DIDIER","contact@lesingulier.com","www.lesingulier.com","147270315",48,"16/12/2013","Actif"
1862,49.739983,4.635632,2,"HÔTEL",3,"ABBAYE DE SEPT FONTAINES","Route de Sept Fontaines","contact@abbayeseptfontaines.fr","www.abbayeseptfontaines.fr","324373824",10,"26/11/2014","Actif"
1863,46.007598,6.69031,2,"RÉSIDENCE DE TOURISME",3,"RÉSIDENCE LES TERRASSES DE VÉRET","QUARTIER FLAINE FORET EST","veret@eurogroup-vacances.com","https://www.madamevacances.com/fr/locations/france/alpes-du-nord/flaine/residence-les-terrasses-de-veret/","479363651",22,"05/12/2016","Actif"
1864,46.038374,-1.388269,2,"VILLAGE DE VACANCES",3,"LES BEAUPINS","Impasse des Beaupins","contact.beaupins@vacances-ulvf.com","http://www.vacances-ulvf.com/","477566609",13,"24/07/2013","Actif"
1865,48.877496,2.343451,2,"HÔTEL",3,"HÔTEL PALM OPÉRA","30 RUE DE MAUBEUGE","hotel.palm@astotel.com","http://www.astotel.com","142850761",33,"12/04/2016","Actif"
1866,42.889032,-0.112931,2,"HÔTEL",3,"HÔTEL CHRISTIAN","10 rue Richelieu","hotel-christian@wanadoo.fr","http://www.hotel-christian.fr","562925004",72,"16/02/2017","Actif"
1867,44.976533,6.508247,2,"HÔTEL",2,"HÔTEL DE L'EUROPE ET DES BAINS","1 rue saint-eldrade","HOTEL-DE-LEUROPE@WANADOO.FR","-","492244003",22,"10/01/2012","Actif"
1868,50.053766,1.417071,2,"HÔTEL",3,"HÔTEL MAINE","20 avenue de la gare","info@hotel-maine.com","www.hotel-maine.com","235861664",19,"02/01/2013","Actif"
1869,44.429674,5.216748,2,"CAMPING",2,"CAMPING DE TRENTE PAS","le village","contact@campingtrentepas.com","www.campingtrentepas.com","475277069",71,"07/01/2013","Actif"
1870,45.227442,1.523732,2,"CAMPING",3,"CAMPING MUNICIPAL LA RIVIÈRE","ROUTE LOUIS MADRIAS","mairie-donzenac@orange.fr","http://campinglariviere.jimdo.com","05.55.85.63.95",40,"11/05/2012","Actif"
1871,43.774281,6.208629,2,"CAMPING",4,"CAMPING LES PINS","Chemin des vignes","campinglespins83@orange.fr","http://www.campinglespins.com","498102380",48,"08/01/2016","Actif"
1872,43.687902,7.15471,2,"CAMPING",3,"CAMPING VAL FLEURI","139 vallon des vaux","valfleur2@wanadoo.fr","http://www.campingvalfleuri.fr","493312174",32,"17/05/2017","Actif"
1873,44.976716,6.508166,2,"HÔTEL",4,"L'AUBERGE DU CHOUCAS","17 rue de la fruitière","choucas@aubergeduchoucas.com","http://www.aubergeduchoucas.com","492244273",69,"07/07/2017","Actif"
1874,47.11852,1.001807,2,"CAMPING",4,"CAMPING LA CITADELLE","Avenue Aristide Briand","camping@lacitadelle.com","http://www.lacitadelle.com","247590591",29,"04/12/2016","Actif"
1875,45.830043,6.596591,2,"HÔTEL",5,"FLOCONS DE SEL","1775 Route du Leutaz","contact@floconsdesel.com","http://www.floconsdesel.com/","450214999",3,"01/07/2013","Actif"
1876,46.794541,4.837624,2,"HÔTEL",2,"HÔTEL IBIS BUDGET CHALON SUR SAÔNE NORD","2 Bis rue Georges Feydeau","H9881@accor.com","http://www.ibis.com/fr/france/index.shtml","03 85 92 32 63",3,"15/09/2015","Actif"
1877,45.928061,4.736057,2,"HÔTEL",3,"HÔTEL LES PIERRES DORÉES","4 rue de la Mairie","contact@lespierresdorees.com","http://www.lespierresdorees.com","474670676",79,"19/07/2017","Actif"
1878,48.443849,1.482116,2,"HÔTEL",3,"L'HÔTEL CHARTRES","28 RUE DU GRAND FAUBOURG","lhotel-chartres@orange.fr","http://www.l-hotel-chartres.com/","237219071",36,"24/08/2017","Actif"
1879,45.089269,6.073581,2,"VILLAGE DE VACANCES",3,"VTF LE BALCON DE L'ALPE","IMPASSE LES OUTARIS","acrespo@vtf-vacances.com","http://www.vtf-vacances.com","442958663",77,"04/02/2013","Actif"
1880,43.71903,5.431696,2,"VILLAGE DE VACANCES",3,"L'OUSTAOU DE CHICHOUA","la tuilière route d'ansouis","oustaouduluberon@gmail.com","www.oustaouduluberon.com","490098495",75,"18/09/2014","Actif"
1881,46.191337,6.777964,2,"RÉSIDENCE DE TOURISME",4,"RÉSIDENCE PIERRE ET VACANCES - ÉLECTRA AVORIAZ","QUARTIER LES CROZATS","avb@pierreetvacances.com","www.pierreetvacances.com","891701000",54,"19/10/2012","Actif"
1882,45.733367,4.822815,2,"HÔTEL",3,"HÔTEL IBIS LYON GERLAND MUSÉE DES CONFLUENCES","68 Avenue Leclerc","h0778-gm@accor.com","http://www.accorhotels.com/fr/hotel-0778-ibis-lyon-gerland-musee-des-confluences/index.shtml","478583070",84,"29/07/2016","Actif"
1883,45.687842,5.912257,2,"HÔTEL",4,"HÔTEL GOLDEN TULIP AIX-LES-BAINS","avenue Charles de Gaulle","reservation@goldentulipaixlesbains.com","http://www.goldentulipaixlesbains.com","479341919",4,"22/01/2016","Actif"
1884,45.323424,6.538214,2,"RÉSIDENCE DE TOURISME",2,"CLUB BELAMBRA LE HAMEAU DES AIRELLES","LES MENUIRES","laetitia.lebell@belambra.fr","www.belambra.fr","479093535",71,"24/10/2013","Actif"
1885,48.880598,2.339081,2,"HÔTEL",3,"HÔTEL MIGNY OPÉRA MONTMARTRE","13 rue Victor Massé","contact@hotelmigny.com","http://www.hotelmigny.com","148785997",72,"12/04/2016","Actif"
1886,48.836182,-3.312701,2,"HÔTEL",2,"LE GRAND HÔTEL DE PORT-BLANC","1 boulevard de la Mer","legrandhoteldeportblanc@gmail.com","http://www.grandhotelportblanc.com/accueil.html","02 96 92 66 52",15,"14/04/2015","Actif"
1887,49.39235,1.059445,2,"HÔTEL",2,"HÔTEL IBIS BUDGET ROUEN SUD ZENITH","29 avenue Maryse Bastié","h2568@accor.com","http://www.accorhotels.com/fr/hotel-2568-ibis-budget-rouen-sud-zenith/index.shtml","235660265",17,"30/03/2016","Actif"
1888,48.688134,6.187145,2,"HÔTEL",2,"HÔTEL AU NEW YORK","65 rue saint nicolas","hotelaunewyork@wanadoo.fr","http://www.hotelnew-york.fr","383329274",94,"29/11/2012","Actif"
1889,47.840433,-3.696439,2,"CAMPING",2,"CAMPING CHÂTEAU DE BÉLON","port de bélon","domainedebelon@live.fr","www.camping-belon-bretagne.net","298064143",6,"09/05/2013","Actif"
1890,46.218197,1.759481,2,"CAMPING",NA,"CAMPING DE SAINT VAURY","La Valette","sercretariat.mairie@saint-vaury.fr","-","555802017",73,"10/11/2016","Actif"
1891,48.782752,2.615964,2,"HÔTEL",2,"HÔTEL B&B PONTAULT-COMBAULT","96 rue des Prés Saint-Martin","bb_4149@hotelbb.com","www.hotelbb.com","892788083",23,"03/11/2014","Actif"
1892,48.849082,2.347169,2,"HÔTEL",4,"HÔTEL LES BULLES DE PARIS","32 Rue des écoles","info@lesbullesdeparis.com","www.lesbullesdeparis.com","146341290",15,"31/07/2015","Actif"
1893,46.262127,6.840861,2,"HÔTEL",3,"HÔTEL RESTAURANT  FLEUR DE NEIGE","564 route de vonnes","information@hotel-fleurdeneige.fr","http://www.hotel-fleurdeneige.fr/index.php/fr/","04.50.73.20.10",25,"09/11/2017","Actif"
1894,46.668576,0.359477,2,"HÔTEL",2,"HÔTEL JULES VERNE FUTUROSCOPE","AVENUE JEAN MONNET","info@hoteljulesverne-futuroscope.biz","http://www.hoteljulesverne-futuroscope.biz","549491049",72,"13/01/2016","Actif"
1895,44.818614,0.979057,2,"HÔTEL",3,"AUBERGE DE LA PETITE REINE","route de belvès","hotel@petite-reine.com","www.petite-reine.com","553316042",80,"10/07/2013","Actif"
1896,50.511217,1.588231,2,"CAMPING",3,"CAMPING CARAVANING STONEHAM","625 avenue François Godin","caravaning.stoneham@letouquet.com","http://caravaningstoneham.e-monsite.com/","321051655",97,"15/05/2017","Actif"
1897,46.640214,0.164316,2,"CAMPING",2,"CAMPING MUNICIPAL","2 Chemin de la Piscine","vouille@cg86.fr","www.vouille86.fr","549519010",9,"08/02/2013","Actif"
1898,43.245035,3.291979,2,"HÔTEL",2,"HÔTEL RESTAURANT LE CHALET","36 boulevard JEAN MOULIN","le.chalet@alicepro.fr","http://www.lechalethotel.com","467320060",94,"24/09/2012","Actif"
1899,44.916568,6.674089,2,"CAMPING",2,"CAMPING LES GENTIANES","la vachette","campinglesgentianes@wanadoo.fr","campinglesgentianes.com","492212141",72,"24/07/2013","Actif"
1900,44.298072,4.56539,2,"CAMPING",1,"CAMPING DES CIGALES","Route de Saint Martin D'Ardèche","lescigales30@orange.fr","www.camping-cigales.fr","466821852",70,"08/11/2014","Actif"
1901,47.665284,1.454256,2,"CAMPING",5,"CASTEL LE CHÂTEAU DE LA GRENOUILLÈRE","route nationale 152 la grenouillère","la.grenouillere@wanadoo.fr","http://www.camping-loire.com","254878037",62,"15/10/2012","Actif"
1902,47.365812,-2.523443,2,"CAMPING",2,"CAMPING LE RAZAY","Saint-Sébastien","le.razay@fol74.org","-","240235680",12,"24/09/2012","Actif"
1903,46.604015,-1.841238,2,"CAMPING",4,"CAMPING DE L'OCÉAN","17 rue du Brandais","contact@campingdelocean.fr","http://www.campingdelocean.fr","251905916",47,"21/10/2014","Actif"
1904,46.17887,-1.113693,2,"CAMPING",4,"CAMPING LE BEAULIEU","3 rue du treuil gras","contact@camping-la-rochelle.com","http://www.camping-la-rochelle.com","546680438",65,"29/06/2016","Actif"
1905,46.623315,-0.351568,2,"CAMPING",1,"CAMPING LES PEUPLIERS","2 rue de la Filature","mairie-azaysurthouet@cc-parthenay.fr","-","549953713",8,"08/12/2013","Actif"
1906,46.835874,-2.127433,2,"CAMPING",2,"CAMPING DE L'ÉTOILE """"CHEZ GASTON""""","34 route de la barre","camping.de.letoile@orange.fr","camping-letoile.com","228110006",67,"16/05/2017","Actif"
1907,50.038569,3.200163,2,"CAMPING",1,"CAMPING DE L'ESCAUT","12 rue de l'église","camping.delescaut@orange.fr","http://www.campingdelescaut.fr","327743222",1,"11/05/2012","Actif"
1908,43.330551,5.076189,2,"CAMPING",2,"CAMPING LES MOUETTES","16 CHEMIN DE LA QUIÉTUDE","campinglesmouettes@wanadoo.fr","http://www.campinglesmouettes.com/fr/documentation-camping-les-mouettes/","442807001",37,"18/05/2016","Actif"
1909,42.534969,2.960155,2,"CAMPING",3,"CAMPING LA COSCOLLEDA","27 rue de la Coscolleda","camping-la-coscolleda@wanadoo.fr","http://www.camping-lacoscolleda.com","468891665",19,"08/02/2016","Actif"
1910,45.732616,2.332631,2,"CAMPING",2,"CAMPING DE MÉOUZE","Méouz","sourcesdelacreuse2@wanadoo.fr","etang-de-meouze.org","555667838",88,"12/05/2012","Actif"
1911,43.934408,0.651106,2,"CAMPING",5,"YELLOH ! VILLAGE LAC DES 3 VALLÉES","Lac des 3 Vallées","s.mussot@lacdes3vallees.fr","http://www.yellohvillage-lac-des-3-vallees.com/fr/","562688233",70,"18/08/2016","Actif"
1912,48.856565,2.285182,2,"HÔTEL",4,"HÔTEL SEZZ PARIS","6 avenue Frémiet","angeliquem@hotelsezz.com","http://www.paris.hotelsezz.com","156752626",44,"17/07/2017","Actif"
1913,48.797447,2.347472,2,"HÔTEL",3,"HÔTEL CAMPANILE VILLEJUIF","20 rue du Docteur Pinel","MANAGER.VILLEJUIF@CAMPANILE.FR","http://www.campanile-villejuif.fr","146781011",6,"08/07/2017","Actif"
1914,47.185913,4.950942,2,"HÔTEL",4,"CHÂTEAU DU PETIT MUSIGNY","6 rue Traversière","info@chateaudupetitmusigny.com","www.chateaudupetitmusigny.com","380624162",38,"18/07/2016","Actif"
1915,43.341341,3.216784,2,"HÔTEL",3,"HÔTEL LE XIX","19 place Jean Jaurès","hello@hoteldixneuf.fr","www.hoteldixneuf.com","4674800400",78,"17/05/2017","Actif"
1916,48.884892,2.303365,2,"HÔTEL",4,"BEST WESTERN HÔTEL MERCEDES ARC DE TRIOMPHE","128 AVENUE DE WAGRAM","reservation@paris-hotel-mercedes.com","www.paris-hotel-mercedes.com","01 42 27 77 82",77,"07/07/2017","Actif"
1917,47.855811,-3.748363,2,"HÔTEL",2,"HÔTEL RESTAURANT LES AJONCS D'OR","1 Place de l'hôtel de ville","ajoncsdor@aol.com","ajoncsdor-pontaven.com","298060206",65,"10/01/2012","Actif"
1918,49.343583,0.101964,2,"HÔTEL",2,"HÔTEL LE VILLAGE","64 rue Louvel et Brière","contact@restaurant-traditionnel-le-village.com","http://www.restaurant-traditionnel-le-village.com/index.php","231880177",74,"07/03/2014","Actif"
1919,50.750309,2.056194,2,"HÔTEL",3,"NAJETI HÔTEL DU GOLF SAINT-OMER","CHEMIN DES BOIS","golfl@najeti.com","http://www.golf.najeti.fr","321114242",81,"04/03/2016","Actif"
1920,48.837218,2.277495,2,"HÔTEL",2,"HÔTEL DU PARC SAINT CHARLES","243 RUE SAINT-CHARLES","reception@hotelduparcstcharles.com","http://www.hotelduparcstcharles.com/","145578386",77,"02/12/2013","Actif"
1921,50.683206,1.627491,2,"HÔTEL",3,"HOSTELLERIE DE LA RIVIÈRE","17 rue de la gare","hostelleriedelariviere@wanadoo.fr","www.lhostelleriedelariviere.fr","321322281",23,"24/07/2013","Actif"
1922,41.601019,9.280969,2,"HÔTEL",5,"HÔTEL DON CÉSAR & SPA","Rue du Commandant Quilici","info@hoteldoncesar.com","http://www.hoteldoncesar.com","495760909",88,"09/06/2017","Actif"
1923,47.033223,3.14484,2,"HÔTEL",2,"HÔTEL IBIS BUDGET NEVERS VARENNES-VAUZELLES","Rue du Bengy La Garcière","h5593@accor.com","http://www.accorhotels.com/fr/hotel-5593-ibis-budget-nevers-varennes-vauzelles/index.shtml","892683089",87,"27/02/2017","Actif"
1924,49.411918,0.846085,2,"CAMPING",3,"CAMPING DU LAC (BASE DE LOISIRS","4 route du Manoir","baseloisirsjumieges@gmail.com","www.basedejumieges.com","232133000",66,"06/07/2013","Actif"
1925,46.371689,-1.415041,2,"CAMPING",4,"CAMPING TOHAPI LES ALMADIES","La charrière des bandes","diralmadies@tohapi.fr","https://www.tohapi.fr/pays-de-la-loire/camping-les-almadies.php","251303694",43,"17/05/2017","Actif"
1926,45.066334,-1.047155,2,"CAMPING",2,"CAMPING DE L'OCÉAN","1 rue du Camping","campingocean.carcans@orange.fr","http://www.camping-carcans-ocean.com","556034144",16,"08/05/2013","Actif"
1927,43.46141,2.535721,2,"CAMPING",3,"CAMPING LESTAP","le suc Chemin du lac","campinglestap@orange.fr","http://www.camping-lestap-tarn-81.com","563983474",73,"22/06/2017","Actif"
1928,49.36039,0.073944,2,"HÔTEL",3,"HÔTEL IBIS STYLES DEAUVILLE CENTRE","10 rue Robert Fossorier","ha0b4@accor.com","http://www.accorhotels.com/fr/hotel-A0B4-ibis-styles-deauville-centre/index.shtml","231144646",90,"02/08/2017","Actif"
1929,48.353322,-0.077168,2,"CAMPING",2,"CAMPING DES ALPES MANCELLES","31 rue des alpes mancelles","camping@saintleonarddesbois.fr","http://www.saintleonarddesbois.fr","243338179",49,"24/07/2013","Actif"
